id,name,tagline,industry,industry_2,type,address,street,street_number,zip,country,city,sectors
1449126,Coworking Halle am Wasser,"Location  for founders, creatives and start-ups",,,12,"Bertolt-Brecht-Platz 3, 10117 Berlin, Germany",Bertolt-Brecht-Platz,,,Germany,Berlin,workspace
1228263,CPG Partners,"CPG Partners, engages in the ownership, development, management, leasing, and marketing of fashion-oriented manufacturers' outlet centers",,,3,"United States, Roseland",,,,United States,Roseland,
2013444,Contary Capital II,,,,2,"New York, NY 10001, USA",,,10001,United States,New York,
2956130,Charles Taylor,Home | Charles Taylor - Technically Inspiring,,,4,"21 Mincing Ln., Billingsgate, London EC3R 7AG",Mincing Lane,21,EC3R 7AG,United Kingdom,London,
1238166,North Coast Angel Fund,"Contributed capital and sidecar pre-seed investment fund, focusing on early-stage technology investments",,,3,"United States, Cleveland",,,,United States,Cleveland,
1490215,Sterling Homecare,"Homecare, personal assistance, and domiciliary care services",,,2,"Colliers Way, Nottingham NG8 6AT, Verenigd Koninkrijk",Colliers Way,"","",United Kingdom,Nottingham,community
148305,PROLOR Biotech,"Home - OPKO Health, Inc.",,,2,"Israel, Ness Ziyyona, Mikve Yisrael Street",Mikve Yisrael Street,,,Israel,Ness Ziyyona,Biotechnology
906083,Kantar Media,Home | Kantar Media,,,3,"Dublin, Ireland",,,,Ireland,Dublin,
2033197,Aston Lark,Aston Lark | Insurance Brokers,,,2,"London, England, United Kingdom","","",SW1A 2,United Kingdom,London,
979281,JAPS Elektronik,"JAPS Elektronik offers services in development, design, prototypes, production, and support of products for industrial processes",,,4,"Sweden, Västerås",,,,Sweden,Västerås,"Process Technologies,product"
1213404,Frankston Foundry,"Co-working space and business incubator designed for entrepreneurs, digital creatives and technical professionals",,,14,"1-3 Keys St, Frankston VIC 3199, Australia",Keys Street,1-3,3199,Australia,Frankston,
171452,Digital Asset,MG Abogados | MG Abogados,,,3,"Costa Rica, San José, Calle Murcia",Calle Murcia,,,Costa Rica,San Jose,
1230119,AngelsGlobal,Startup funding platform connecting investors (angels & vcs) and entrepreneurs globally,,,3,"United States, Palo Alto, East Meadow Circle, 1069",East Meadow Circle,1069,94303,United States,Palo Alto,
1626866,Macropod Software Pty,"Macropod Software makes software to help developers, designers, and their clients work well together",,,2,"Australia, Melbourne",,,3013,Australia,Melbourne,reporting
1227070,LightSpeed Innovations,Aerospace Focused Accelerator and Innovation Strategy Firm,,,3,"San Diego, CA, United States","","",92101,United States,San Diego,
1448112,PYR,Optical Oxygen Probes,,Health,2,"Hubertusstraße 35, 52064 Aachen, Germany",Hubertusstraße,35,52064,Germany,Aachen,Biotechnology
114709,Verisae,Reinventing the Service Supply Chain,,,4,"United States, Minneapolis",,,,United States,Minneapolis,Supply Chain Management
28173,Yelp,Connecting people with local businesses based on reviews,,Media,4,"140 New Montgomery St 9th floor, San Francisco, CA 94105, USA",New Montgomery Street,140,,United States,Yerba Buena,"Local Search,Tea,customer management,restaurant reservation,cinema,restaurant,mapping,on-demand,Theatre,recommendation,review,Nightlife,directory,adventure,app,Search Engine,Shopping,Delivery,community,Adtech,Entertainment,Navigation"
1222199,GO Capital Fund,"$50 million venture capital fund intended to support young quebec technology firms in search of financing, particularly",,,3,"Canada, Montreal",,,,Canada,Montreal,
1244957,Apex-Brasil,Apex-Brasil aims to promote the exports of Brazilian products and services in order to attract foreign investment,,,3,"Brazil, Brasilia",,,,Brazil,Brasília,
138989,SociosInversores,"SociosInversores, líderes en inversión colectiva",,,4,"Argentina, Córdoba, Avenida Madrid",Avenida Madrid,,,Argentina,Córdoba,
119549,Printing Impression,"Established in 1989, Printing Services offered in Kennesaw, Marietta, Acworth, Woodstock and surrounding metro Atlanta business community",,,4,"United States, Martinsburg",,,,United States,Martinsburg,
2063468,Kin + Carta,Kin + Carta,,,4,"111 N Canal St, Chicago, IL 60606, USA",North Canal Street,111,60606,United States,Chicago,
2020717,K18,,,,14,"Berlin, Germany",,,,Germany,Berlin,
964850,Diageo Technology Ventures,Works with emerging technology companies,,,3,London,,,,United Kingdom,London,
1283784,Harvard Law School Library,The Harvard Law School Library staff invites you to attend a book talk,,,2,"United States, Cambridge",,,,United States,Cambridge,
904993,OARSIS,Discover and evaluate business opportunities based on worldwide technology mega-trends.,,,3,"Valencia, Spain",,,,Spain,Valencia,
1461697,TrendyAdvisor,Tu buscador de moda con todas tus marcas favoritas | TrendyAdvisor.,,,2,"Spain, Cangas de Onís",,,33559,Spain,Cangas de Onís,
1753613,Innovation College Network,The Innovation College Network helps students from lowincome families earn college degrees while working,,,8,"United States, Oakland",,,94612,United States,Oakland,
936387,RWTH Aachen University,"RWTH Aachen University or Rheinisch-Westfälische Technische Hochschule Aachen is a research university located in Aachen, North Rhine-Westphalia, Germany",,,8,"Templergraben 55, 52062 Aachen, Germany",Templergraben,55,52062,Germany,Aachen,Research
1475137,Uniarts Helsinki,University of the Arts Helsinki – Uniarts.fi |,,,16,"Töölönkatu 3 A 4, 00100 Helsinki, Finland",Töölönkatu,,,Finland,Helsinki,
1243235,Handshakin Pre-Accelerator,The Handshakin Pre-Accelerator helps aspiring entrepreneurs launch and vet their first startup,,,3,"United States, Denver",,,,United States,Denver,
2949723,Montrose Lane,,,,3,"Houston, TX, United States","","",77002,United States,Houston,
922459,Renaissance,Renaissance – Investissons dans nos PME,,,3,"Switzerland, Lausanne",,,1003,Switzerland,Lausanne,
1890950,World Startup Factory,WorldStartup,,,3,"Wilhelmina van Pruisenweg 35, 2274 ND Den Haag, Netherlands",Wilhelmina van Pruisenweg,35,2274 ND,Netherlands,Den Haag,
538939,SYPOL LIMITED,,,,2,"United States, Canton, East Union Street, 18",East Union Street,18,17724,United States,Canton,
1242429,Uniqorn Ventures,Venture capital firm specializing in seed investments,,,3,"India, Mumbai",,,,India,Mumbai,
1745421,MIT delta v,"Premier venture accelerator, that prepares entrepreneurs to hit escape velocity and launch into the real world",,,3,"Cambridge, MA, United States","","",02139,United States,Cambridge,
1224286,Colaborativo,"Impact Investing, Venture Capital & Assets Management firm in Mexico City",,,3,"Mexico, Mexico City",,,,Mexico,Mexico City,
1477157,Sunbridge Partners,Sunbridge Partners,,,3,"United States, Beachwood",,,44122,United States,Beachwood,
1448814,Vision Brazil Investments,Provides investment management and advisory services to corporate and institutional clients,,,3,"State of São Paulo, Brazil",,,,Brazil,State of São Paulo,
1246225,Manchester Science Partnerships (MSP),Science and technology park operator,,,3,"United Kingdom, Manchester",,,,United Kingdom,Manchester,
1480930,Telecom SudParis,"French state-funded school for engineers located in évry, france",,,4,"France, Évry",,,91000,France,Évry,
911311,Sterling National Bank,"Sterling National Bank | Personal, Commercial & Business Banking",,,3,"United States, Monticello",,,12701,United States,Monticello,
1211209,Partners for Development investments in Life Sciences,"Partners for Development investments in Life Sciences, PULS AB (PULS) was founded in 2002 PULS acts as an incubator and investor for",,,3,"Sweden, Helsingborg",,,,Sweden,Helsingborg,
1504538,Ascot Underwriting,Lloyd’s of london syndicate and a leading global specialty insurance underwriter,,,4,"United Kingdom, London",,,SW1A 2,United Kingdom,London,"outside tech,Risk Management"
1528330,MIP Politecnico di Milano,"Business school of the politecnico di milano, one of the best technical universities in europe and in italy",,,4,"Italy, Milan",,,20121,Italy,Milan,
8705,bizGT,Internet,,,2,"United Kingdom, London, Manchester Road",Manchester Road,,E14,United Kingdom,London,
2730769,Algonquin Advisors,Algonquin Advisors is now Cerity Partners.,,,2,"1 Greenwich Office Park, Greenwich, CT 06831, USA",Greenwich Office Park,1,06831,United States,Greenwich,outside tech
143598,Avenda Systems,"Network access security products partnered with cisco, microsoft and top wireless vendors",,,2,"United States, Santa Clara",,,,United States,Santa Clara,
1751398,University Technology Incubator,Department of the slovak technical university in bratislava,,,8,"Slovakia, Bratislava, Námestie Republiky",Námestie Republiky,,851 01,Slovakia,Bratislava,
1247241,Corporation Bank,Venture Capital Firm,,,3,"India, Mangaluru, Mangaladevi Road",Mangaladevi Road,,,India,Mangaluru,
2916042,F10 Investment,F10 Global - FinTech & InsurTech Incubator & Accelerator,,,3,"Zürich, Switzerland",,,,Switzerland,Zürich,
2150444,Sperryfcu,,,,2,"McLean, VA, United States","","",22101,United States,McLean,
72655,Mission: ToRun,"Mission: Torun is a grassroots community centred on entrepreneurship, business and start-ups, inspired by the idea of Open Coffee",,,3,"Poland, Toru?, Rynek Staromiejski",Rynek Staromiejski,,,Poland,Toruń,
1233293,Hewlett Packard Pathfinder,Expansion stage capital and exceptional support to top-tier enterprise technology start-ups,,,3,"United States, Palo Alto",,,,United States,Palo Alto,
956320,Anticafé Roma,Coworking coffee,,,14,"4, Via Veio, 00183 Rome, Italy",Via Veio,4,00183,Italy,Rome,"Coffee,workspace"
2027222,Work Inn - Essen,,,,14,"Lindenallee 41, 45127 Essen, Germany",Lindenallee,41,45127,Germany,Essen,
945400,Cardiff Council,,,,3,"United Kingdom, Cardiff","","","",United Kingdom,Cardiff,
1372217,Carroll Hospital Center,"Nonprofit hospital located in westminster, maryland, united states",,,16,"United States, Westminster",,,,United States,Westminster,
1228823,Allunga Advisory,Boutique investment bank with an established track record of successful transactions,,,3,"Australia, Sydney",,,,Australia,Sydney,
1218340,Ackerley Partners,"Privately held investment company founded in june, 2002 with a focus on media and entertainment investment",,,3,"United States, Seattle",,,,United States,Seattle,
1453629,CLBC DigiSpace,,,,14,"No. 287, Section 3, Chengde Road, Datong District, Taipei City, Taiwan 103","Section 3, Chengde Road",287,103,Taiwan,Taipei City,
1742174,Remix PT Ecuries Paris,,,,14,"24 Rue des Petites Écuries, 75010 Paris, France",Rue des Petites Écuries,24,75010,France,Paris,
1994741,Okandada Cologne South,,,,14,"Cologne, Germany",,,,Germany,Cologne,
987236,INCUBA,Home,,,3,"Aarhus, Denmark",,,,Denmark,Aarhus,
1784541,Group11,Group 11,,,3,"United States, Beverly Hills, S Santa Monica Blvd, 9440",S Santa Monica Blvd,9440,90210,United States,Beverly Hills,
2880036,NLCollect,ClubCollect - Voor een financieel gezonde vereniging,,,2,"Netherlands, Amsterdam",,,1011 MG,Netherlands,Amsterdam,
976370,Norican Group,"Norican Group is the provider of parts formation (horizontal, matchplate & vertical moulding) and surface preparation technologies",,,4,"Højager 8, 2630 Taastrup, Denmark",Højager,8,"",Denmark,Taastrup,"Mechanical Solutions,surface"
200321,Photolink Creative Group,Independently-owned retail communications specialist based in manchester,,,4,"United Kingdom, Manchester",,,,United Kingdom,Manchester,Advertising
1311218,Sweet Harvest Foods,"High quality, great tasting honey, peanut butter, and syrup products",,,4,"United States, Cannon Falls",,,55009,United States,Cannon Falls,"cancer,Charity,oncology,Student,sharing economy"
1219054,King Abdullah University of Science and Technology,"International, graduate-level research university",,,8,"Saudi Arabia, Thuwal",,,,Saudi Arabia,Thuwal,
863971,Bolt,Invests in promising seed stage hardware companies,,,3,"United States, San Francisco, Brannan St, 724",Brannan St,724,94103,United States,San Francisco,
2132260,Authority Brands,"Authority Brands, LLC | Franchise Support",,,4,"7120 Samuel Morse Dr, Columbia, MD 21046, USA",Samuel Morse Drive,7120,21046,United States,Columbia,
1518889,Allegion Ventures,A corporate fund launched by Allegion to accelerate the growth of innovative technologies and products,,,3,"Harcourt Rd, Saint Kevin's, Dublin, Ireland",Harcourt Road,,,Ireland,Dublin,
1245622,Upekkha Accelerator,"Upekkha helps B2B SaaS founders get to their first $1M in ARR, efficiently, scalably, with high certainty",,,3,"Dover, DE, United States","","",19904,United States,Dover,
1591217,Aurum Press,London-based book publisher,,,4,"Canada, London",,,N6A,Canada,London,"Publishing,outside tech,Entertainment"
1387974,The Kirk & Blum Manufacturing,The Kirk & Blum Manufacturing is one of the largest sheet metal fabricators in the country,,,4,"United States, Cincinnati",,,,United States,Cincinnati,
1773774,"TAP, Inc.","We are building the future of work by helping professionals build careers, not a series of gigs",,,2,"United States, Dallas",,,75201,United States,Dallas,"Freelance,software"
2002600,Fraser Finance,M&A advisory and investment firm,,,4,"33 St James's Square, St. James's, London SW1Y 4JS",Saint James's Square,33,SW1Y 4JS,United Kingdom,London,
1282779,Technology Recovery Group,Hardware solutions and service provider in the mobile computing,,,4,"United States, Westlake",,,44145,United States,Westlake,Printing
